,Model,Data,RMSE
1903,kNearestNeighbor,Any Data,44.15609504341708
1904,kNearestNeighbor,Any Data Improvement,2.0424995701899746
1905,kNearestNeighbor,Day of Week Data Improvement,0.8980782391640929
1906,kNearestNeighbor,Season Data Improvement,0.38184459278686234
1907,kNearestNeighbor,Weather Data Improvement,0.4589074408893197
1908,MovingAverage,No Additional Data,56.646974825129945
1909,MovingAverage,Any Data,56.646974825129945
1910,MovingAverage,Any Data Improvement,0.0
1911,MovingAverage,Day of Week Data Improvement,0.0
1912,MovingAverage,Season Data Improvement,0.0
1913,MovingAverage,Weather Data Improvement,0.0
1914,Poisson,No Additional Data,50.45995552151179
1915,Poisson,Any Data,34.87529037615201
1916,Poisson,Any Data Improvement,30.885213798327314
1917,Poisson,Day of Week Data Improvement,30.885213798327314
1918,Poisson,Season Data Improvement,-0.009035818164264242
1919,Poisson,Weather Data Improvement,-2.926568452618781
1920,RandomForest,No Additional Data,40.00044883106851
1921,RandomForest,Any Data,30.85081634739852
1922,RandomForest,Any Data Improvement,22.873824547097158
1923,RandomForest,Day of Week Data Improvement,18.159594476885786
1924,RandomForest,Season Data Improvement,2.636387753422568
1925,RandomForest,Weather Data Improvement,-4.966532663725303
1926,Linear,No Additional Data,47.46860931835137
1927,Linear,Any Data,32.182435156587864
1928,Linear,Any Data Improvement,32.202700650541004
1929,Linear,Day of Week Data Improvement,31.127006879187377
1930,Linear,Season Data Improvement,0.14330213393479596
1931,Linear,Weather Data Improvement,0.07552478230084603
1932,Ridge,No Additional Data,47.4686127194012
1933,Ridge,Any Data,32.1024549018207
1934,Ridge,Any Data Improvement,32.37119632801087
1935,Ridge,Day of Week Data Improvement,31.124979430530047
1936,Ridge,Season Data Improvement,0.23663862858651896
1937,Ridge,Weather Data Improvement,0.08628522588585952
1938,Lasso,No Additional Data,47.47921681285194
1939,Lasso,Any Data,32.988071196137376
1940,Lasso,Any Data Improvement,30.521029177532725
1941,Lasso,Day of Week Data Improvement,29.761678602923084
1942,Lasso,Season Data Improvement,0.07645118027208753
1943,Lasso,Weather Data Improvement,0.6498426953757104
1944,GradientBoost,No Additional Data,40.83215045450876
1945,GradientBoost,Any Data,31.407156391129536
1946,GradientBoost,Any Data Improvement,23.082286772722497
1947,GradientBoost,Day of Week Data Improvement,23.082286772722497
1948,GradientBoost,Season Data Improvement,2.897602584465403
1949,GradientBoost,Weather Data Improvement,-8.263756633317513
1950,SupportVector,No Additional Data,46.351424129469954
1951,SupportVector,Any Data,46.351424129469954
1952,SupportVector,Any Data Improvement,0.0
1953,SupportVector,Day of Week Data Improvement,-3.4796299474713948
1954,SupportVector,Season Data Improvement,-3.693872058395229
1955,SupportVector,Weather Data Improvement,-5.47605646232104
1956,MultilayerPerceptron,No Additional Data,38.770354655858924
1957,MultilayerPerceptron,Any Data,31.50290952173243
1958,MultilayerPerceptron,Any Data Improvement,18.744850798078133
1959,MultilayerPerceptron,Day of Week Data Improvement,18.05122995119453
1960,MultilayerPerceptron,Season Data Improvement,-0.16008709503567786
1961,MultilayerPerceptron,Weather Data Improvement,-0.8750841740433799
1962,kNearestNeighbor,No Additional Data,41.679989440459785
1963,kNearestNeighbor,Any Data,41.36311000518351
1964,kNearestNeighbor,Any Data Improvement,0.7602675517203323
1965,kNearestNeighbor,Day of Week Data Improvement,0.7498978647258525
1966,kNearestNeighbor,Season Data Improvement,-0.11631496196254432
1967,kNearestNeighbor,Weather Data Improvement,0.49003280841502317
1968,MovingAverage,No Additional Data,57.64963350413508
1969,MovingAverage,Any Data,57.64963350413508
1970,MovingAverage,Any Data Improvement,0.0
1971,MovingAverage,Day of Week Data Improvement,0.0
1972,MovingAverage,Season Data Improvement,0.0
1973,MovingAverage,Weather Data Improvement,0.0
1974,Poisson,No Additional Data,50.18802671403475
1975,Poisson,Any Data,34.31760837940285
1976,Poisson,Any Data Improvement,31.621921350005664
1977,Poisson,Day of Week Data Improvement,30.900339270380883
1978,Poisson,Season Data Improvement,0.3284216720687283
1979,Poisson,Weather Data Improvement,-1.1464185061137897
1980,RandomForest,No Additional Data,40.16880062268534
1981,RandomForest,Any Data,31.314503704341863
1982,RandomForest,Any Data Improvement,22.042721667280773
1983,RandomForest,Day of Week Data Improvement,19.043052108948515
1984,RandomForest,Season Data Improvement,0.7394206871263265
1985,RandomForest,Weather Data Improvement,-0.39579268468555995
1986,Linear,No Additional Data,46.04623234367086
1987,Linear,Any Data,31.13309596404392
1988,Linear,Any Data Improvement,32.38731079737683
1989,Linear,Day of Week Data Improvement,31.71082316079682
1990,Linear,Season Data Improvement,0.515050734081612
1991,Linear,Weather Data Improvement,-1.983770706360474
1992,Ridge,No Additional Data,46.04623543764817
1993,Ridge,Any Data,31.09106785766889
1994,Ridge,Any Data Improvement,32.478589048241034
1995,Ridge,Day of Week Data Improvement,31.708994553765393
1996,Ridge,Season Data Improvement,0.5191183112034707
1997,Ridge,Weather Data Improvement,-1.9499440066314406
1998,Lasso,No Additional Data,46.06131910603868
1999,Lasso,Any Data,31.739795579244728
2000,Lasso,Any Data Improvement,31.092300013866492
2001,Lasso,Day of Week Data Improvement,30.447852255763692
2002,Lasso,Season Data Improvement,0.494113903762198
2003,Lasso,Weather Data Improvement,0.04279960877923372
2004,GradientBoost,No Additional Data,38.45626645157215
2005,GradientBoost,Any Data,31.207108343540806
2006,GradientBoost,Any Data Improvement,18.85039494710226
2007,GradientBoost,Day of Week Data Improvement,18.617694034323463
2008,GradientBoost,Season Data Improvement,-0.4711635026794596
2009,GradientBoost,Weather Data Improvement,-8.3663294907672
2010,SupportVector,No Additional Data,42.76327072112309
2011,SupportVector,Any Data,42.76327072112309
2012,SupportVector,Any Data Improvement,0.0
2013,SupportVector,Day of Week Data Improvement,-4.89134023213623
2014,SupportVector,Season Data Improvement,-5.1558006572567905
2015,SupportVector,Weather Data Improvement,-7.574722006790779
2016,MultilayerPerceptron,No Additional Data,38.2713503118518
2017,MultilayerPerceptron,Any Data,30.730724868647407
2018,MultilayerPerceptron,Any Data Improvement,19.703055632372667
2019,MultilayerPerceptron,Day of Week Data Improvement,18.613784834857256
2020,MultilayerPerceptron,Season Data Improvement,1.928860011147691
2021,MultilayerPerceptron,Weather Data Improvement,-1.7983665432066687
2022,kNearestNeighbor,No Additional Data,39.946529611012835
2023,kNearestNeighbor,Any Data,39.53161329680366
2024,kNearestNeighbor,Any Data Improvement,1.0386792501113433
2025,kNearestNeighbor,Day of Week Data Improvement,1.0386792501113433
2026,kNearestNeighbor,Season Data Improvement,0.16282788126127912
2027,kNearestNeighbor,Weather Data Improvement,0.019484040397642843
2028,MovingAverage,No Additional Data,56.29779374493385
2029,MovingAverage,Any Data,56.29779374493385
2030,MovingAverage,Any Data Improvement,0.0
2031,MovingAverage,Day of Week Data Improvement,0.0
2032,MovingAverage,Season Data Improvement,0.0
2033,MovingAverage,Weather Data Improvement,0.0
2034,Poisson,No Additional Data,48.951999929151434
2035,Poisson,Any Data,33.549733504950666
2036,Poisson,Any Data Improvement,31.46401872547102
2037,Poisson,Day of Week Data Improvement,31.46401872547102
2038,Poisson,Season Data Improvement,0.6081995386227845
2039,Poisson,Weather Data Improvement,-2.4315865778669092
2040,RandomForest,No Additional Data,39.65133140345819
2041,RandomForest,Any Data,30.267463205154474
2042,RandomForest,Any Data Improvement,23.665959921550836
2043,RandomForest,Day of Week Data Improvement,22.689053268412678
2044,RandomForest,Season Data Improvement,-0.012349172664528396
2045,RandomForest,Weather Data Improvement,-0.29240713842564503
2046,Linear,No Additional Data,43.22910924830034
2047,Linear,Any Data,30.374125415979936
2048,Linear,Any Data Improvement,29.736869567410366
2049,Linear,Day of Week Data Improvement,29.736869567410366
2050,Linear,Season Data Improvement,-0.973735278423149
2051,Linear,Weather Data Improvement,-0.4115294182942364
2052,Ridge,No Additional Data,43.22911141558416
2053,Ridge,Any Data,30.37466683355456
2054,Ridge,Any Data Improvement,29.735620652603913
2055,Ridge,Day of Week Data Improvement,29.735620652603913
2056,Ridge,Season Data Improvement,-0.9054725311025607
2057,Ridge,Weather Data Improvement,-0.4074156728742082
2058,Lasso,No Additional Data,43.232277026870044
2059,Lasso,Any Data,30.731504105468527
2060,Lasso,Any Data Improvement,28.915370137991914
2061,Lasso,Day of Week Data Improvement,28.915370137991914
2062,Lasso,Season Data Improvement,-2.8366887221409343e-06
2063,Lasso,Weather Data Improvement,0.30344806978688155
2064,GradientBoost,No Additional Data,38.95990959932509
2065,GradientBoost,Any Data,30.736751341295523
2066,GradientBoost,Any Data Improvement,21.106718015002826
2067,GradientBoost,Day of Week Data Improvement,20.908167874461128
2068,GradientBoost,Season Data Improvement,-0.750202046128166
2069,GradientBoost,Weather Data Improvement,-7.509189317925632
2070,SupportVector,No Additional Data,42.65837429810906
2071,SupportVector,Any Data,42.65837429810906
2072,SupportVector,Any Data Improvement,1.4210854715202004e-14
2073,SupportVector,Day of Week Data Improvement,-1.9446797004411849
2074,SupportVector,Season Data Improvement,-2.1438192092451374
2075,SupportVector,Weather Data Improvement,-4.172846704473926
2076,MultilayerPerceptron,No Additional Data,38.86194341452794
2077,MultilayerPerceptron,Any Data,30.115632159584397
2078,MultilayerPerceptron,Any Data Improvement,22.506108769830263
2079,MultilayerPerceptron,Day of Week Data Improvement,21.21251850226851
2080,MultilayerPerceptron,Season Data Improvement,0.06313110651774423
2081,MultilayerPerceptron,Weather Data Improvement,-3.90539392244888
2082,kNearestNeighbor,No Additional Data,42.64248206420148
2083,kNearestNeighbor,Any Data,41.96636661722899
2084,kNearestNeighbor,Any Data Improvement,1.5855443075629125
2085,kNearestNeighbor,Day of Week Data Improvement,0.9267352465799661
2086,kNearestNeighbor,Season Data Improvement,1.1534722755875606
2087,kNearestNeighbor,Weather Data Improvement,-1.1603337157832954
2088,MovingAverage,No Additional Data,54.290553455724464
2089,MovingAverage,Any Data,54.290553455724464
2090,MovingAverage,Any Data Improvement,0.0
2091,MovingAverage,Day of Week Data Improvement,0.0
2092,MovingAverage,Season Data Improvement,0.0
2093,MovingAverage,Weather Data Improvement,0.0
2094,Poisson,No Additional Data,45.89861497231528
2095,Poisson,Any Data,32.91931687260765
2096,Poisson,Any Data Improvement,28.278191199312587
2097,Poisson,Day of Week Data Improvement,28.08746918461827
2098,Poisson,Season Data Improvement,-0.41975935787034757
2099,Poisson,Weather Data Improvement,-0.06033396672673064
2100,RandomForest,No Additional Data,39.66095978802065
2101,RandomForest,Any Data,32.00029183472549
2102,RandomForest,Any Data Improvement,19.315387207570865
2103,RandomForest,Day of Week Data Improvement,19.315387207570865
2104,RandomForest,Season Data Improvement,0.7145411313099146
2105,RandomForest,Weather Data Improvement,-5.922217025107457
2106,Linear,No Additional Data,46.20375236271499
2107,Linear,Any Data,32.22130356221799
2108,Linear,Any Data Improvement,30.262582767585783
2109,Linear,Day of Week Data Improvement,30.262582767585783
2110,Linear,Season Data Improvement,-0.7981314002476694
2111,Linear,Weather Data Improvement,-1.321067067459083
2112,Ridge,No Additional Data,46.203755756573266
2113,Ridge,Any Data,32.22223853562298
2114,Ridge,Any Data Improvement,30.260564302635032
2115,Ridge,Day of Week Data Improvement,30.260564302635032
2116,Ridge,Season Data Improvement,-0.6918101166445894
2117,Ridge,Weather Data Improvement,-1.2474261184881499
2118,Lasso,No Additional Data,46.22392154767139
2119,Lasso,Any Data,32.790668063692955
2120,Lasso,Any Data Improvement,29.0612588335339
2121,Lasso,Day of Week Data Improvement,29.040903399330077
2122,Lasso,Season Data Improvement,-1.8796476268789775e-06
2123,Lasso,Weather Data Improvement,0.5356972368729913
2124,GradientBoost,No Additional Data,41.169367175611825
2125,GradientBoost,Any Data,32.0421611898666
2126,GradientBoost,Any Data Improvement,22.16989624060109
2127,GradientBoost,Day of Week Data Improvement,21.989479567100148
2128,GradientBoost,Season Data Improvement,0.5519958862168437
2129,GradientBoost,Weather Data Improvement,-3.037969813749825
2130,SupportVector,No Additional Data,46.38612300972145
2131,SupportVector,Any Data,46.38612300972145
2132,SupportVector,Any Data Improvement,0.0
2133,SupportVector,Day of Week Data Improvement,-2.7858480818766367
2134,SupportVector,Season Data Improvement,-2.9525847113340973
2135,SupportVector,Weather Data Improvement,-4.238740304227321
2136,MultilayerPerceptron,No Additional Data,39.80864774844348
2137,MultilayerPerceptron,Any Data,31.050961096239114
2138,MultilayerPerceptron,Any Data Improvement,21.999457774967482
2139,MultilayerPerceptron,Day of Week Data Improvement,21.999457774967482
2140,MultilayerPerceptron,Season Data Improvement,-1.3236137925135694
2141,MultilayerPerceptron,Weather Data Improvement,-4.40374146539726
2142,kNearestNeighbor,No Additional Data,46.70735901352417
2143,kNearestNeighbor,Any Data,45.35564830125073
2144,kNearestNeighbor,Any Data Improvement,2.8939994485281204
2145,kNearestNeighbor,Day of Week Data Improvement,1.788379620015391
2146,kNearestNeighbor,Season Data Improvement,1.682578081876045
2147,kNearestNeighbor,Weather Data Improvement,0.25707000613844855
2148,MovingAverage,No Additional Data,57.051757016970164
2149,MovingAverage,Any Data,57.051757016970164
2150,MovingAverage,Any Data Improvement,-1.4210854715202004e-14
2151,MovingAverage,Day of Week Data Improvement,-1.4210854715202004e-14
2152,MovingAverage,Season Data Improvement,-1.4210854715202004e-14
2153,MovingAverage,Weather Data Improvement,-1.4210854715202004e-14
2154,Poisson,No Additional Data,47.99646645915696
2155,Poisson,Any Data,34.16809919129635
2156,Poisson,Any Data Improvement,28.81121942513829
2157,Poisson,Day of Week Data Improvement,28.81121942513829
2158,Poisson,Season Data Improvement,-0.3272880817482928
2159,Poisson,Weather Data Improvement,-0.9633581597653631
2160,RandomForest,No Additional Data,41.881940090868234
2161,RandomForest,Any Data,31.910602053302842
2162,RandomForest,Any Data Improvement,23.808204720056665
2163,RandomForest,Day of Week Data Improvement,19.595647190327497
2164,RandomForest,Season Data Improvement,-0.5693634864289123
2165,RandomForest,Weather Data Improvement,-4.588038270272108
2166,Linear,No Additional Data,47.84190729348756
2167,Linear,Any Data,32.515551689612685
2168,Linear,Any Data Improvement,32.03541930269398
2169,Linear,Day of Week Data Improvement,32.03541930269398
2170,Linear,Season Data Improvement,-1.8541651223420246
2171,Linear,Weather Data Improvement,-0.7517241251373861
2172,Ridge,No Additional Data,47.841909829121086
2173,Ridge,Any Data,32.516529301704544
2174,Ridge,Any Data Improvement,32.033379482873556
2175,Ridge,Day of Week Data Improvement,32.033379482873556
2176,Ridge,Season Data Improvement,-1.795931966775143
2177,Ridge,Weather Data Improvement,-0.7285297164357445
2178,Lasso,No Additional Data,47.851318632550104
2179,Lasso,Any Data,33.13599450784641
